game_id,tournament_name,division_name,level_name,date,location_name,location,home_team,away_team,home_score,away_score,status
#3676,E.H.L.,Moins de 13 ans,C,2025-10-25 14:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",COYOTES VERDUN,TITANS ST-LAURENT,1,0,Completed
#2309,E.H.L.,Moins de 11 ans,B,2025-10-25 16:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,DIABLES M.R.O.,3,2,Completed
#2656,E.H.L.,Moins de 11 ans,C,2025-10-25 18:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",CASTORS LACHINE,LYNX LASALLE,0,0,Completed
#2393,E.H.L.,Moins de 11 ans,B,2025-10-25 17:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,DEVILS M.R.O.,2,2,Completed
#2394,E.H.L.,Moins de 11 ans,B,2025-10-26 09:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,GLADIATORS ST-LAURENT,0,3,Completed
#2038,E.H.L.,Moins de 11 ans,A,2025-10-26 10:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,GLADIATORS ST-LAURENT,1,1,Completed
#2384,E.H.L.,Moins de 11 ans,B,2025-10-26 12:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",BLACKHAWKS KAHNAWAKE,WHITE CANUCKS  COTE-ST-LUC,0,3,Completed
#2325,E.H.L.,Moins de 11 ans,B,2025-12-14 14:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,RED CANUCKS  COTE-ST-LUC,3,0,Completed
#2077,E.H.L.,Moins de 11 ans,A,2025-10-26 14:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,LEAFS VERDUN,6,3,Completed
#2025,E.H.L.,Moins de 11 ans,A,2025-10-26 18:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,MOHAWKS KAHNAWAKE,4,1,Completed
#2381,E.H.L.,Moins de 11 ans,B,2025-10-26 18:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",RED CANUCKS  COTE-ST-LUC,WINGS WESTMOUNT,1,1,Completed
#2044,E.H.L.,Moins de 11 ans,A,2025-10-26 19:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS  COTE-ST-LUC,DEVILS M.R.O.,0,3,Completed
#2345,E.H.L.,Moins de 11 ans,B,2025-10-27 19:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",WHITE CANUCKS  COTE-ST-LUC,WARRIORS ST-LAURENT,2,4,Completed
#5451,E.H.L.,Moins de 18 ans,B,2025-10-30 20:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,MOHAWKS KAHNAWAKE,5,3,Completed
#2668,E.H.L.,Moins de 11 ans,C,2025-11-01 08:30,BRÉBEUF,"BRÉBEUF, 5635 Av. Decelles",DEVILS M.R.O.,TITANS ST-LAURENT,1,1,Completed
#2094,E.H.L.,Moins de 11 ans,A,2025-11-01 09:30,BRÉBEUF,"BRÉBEUF, 5635 Av. Decelles",DEVILS M.R.O.,KNIGHTS M.W.H.,7,0,Completed
#3684,E.H.L.,Moins de 13 ans,C,2025-11-01 12:00,RAYMOND BOURQUE 2,"RAYMOND BOURQUE 2, 2345 Boul. Thimens",TITANS ST-LAURENT,LYNX LASALLE,5,0,Completed
#2078,E.H.L.,Moins de 11 ans,A,2025-11-01 14:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,LEAFS VERDUN,4,6,Completed
#3426,E.H.L.,Moins de 13 ans,B,2025-11-01 15:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,DEVILS M.R.O.,2,0,Completed
#3422,E.H.L.,Moins de 13 ans,B,2025-11-01 16:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,WINGS WESTMOUNT,9,1,Completed
#5445,E.H.L.,Moins de 18 ans,B,2025-11-01 16:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PUMAS LASALLE,GLADIATORS ST-LAURENT,3,2,Completed
#3109,E.H.L.,Moins de 13 ans,A,2025-11-01 17:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",SPARTANS ST-LAURENT,DIABLES M.R.O.,1,6,Completed
#3680,E.H.L.,Moins de 13 ans,C,2025-11-01 19:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,DEVILS M.R.O.,3,2,Completed
#2092,E.H.L.,Moins de 11 ans,A,2025-11-02 08:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,CANUCKS  COTE-ST-LUC,4,3,Completed
#3421,E.H.L.,Moins de 13 ans,B,2025-11-02 09:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,RED CANUCKS COTE-ST-LUC,5,1,Completed
#3103,E.H.L.,Moins de 13 ans,A,2025-11-02 10:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,WINGS WESTMOUNT,0,6,Completed
#3102,E.H.L.,Moins de 13 ans,A,2025-11-02 11:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,LEAFS VERDUN,1,5,Completed
#3681,E.H.L.,Moins de 13 ans,C,2025-11-02 13:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LYNX LASALLE,CASTORS LACHINE,3,5,Completed
#4392,E.H.L.,Moins de 15 ans,B,2025-11-02 15:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,RAPIDES LACHINE,4,0,Completed
#4106,E.H.L.,Moins de 15 ans,A,2025-11-02 17:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",SPARTANS ST-LAURENT,CANUCKS COTE-ST-LUC,5,2,Completed
#4387,E.H.L.,Moins de 15 ans,B,2025-11-02 17:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,CANUCKS COTE-ST-LUC,4,1,Completed
#3425,E.H.L.,Moins de 13 ans,B,2025-11-02 18:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,DEVILS M.R.O.,3,5,Completed
#4385,E.H.L.,Moins de 15 ans,B,2025-11-02 18:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,BULLDOGS VERDUN,13,1,Completed
#2632,E.H.L.,Moins de 11 ans,C,2025-11-03 19:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,CASTORS LACHINE,6,2,Completed
#5448,E.H.L.,Moins de 18 ans,B,2025-11-03 20:30,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,WARRIORS ST-LAURENT,0,5,Completed
#2087,E.H.L.,Moins de 11 ans,A,2025-11-06 19:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,GLADIATORS ST-LAURENT,2,3,Completed
#4098,E.H.L.,Moins de 15 ans,A,2025-11-06 20:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,KNIGHTS M.W.H.,7,0,Completed
#3439,E.H.L.,Moins de 13 ans,B,2025-11-07 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,KNIGHTS M.W.H.,4,1,Completed
#2667,E.H.L.,Moins de 11 ans,C,2025-11-08 08:30,BRÉBEUF,"BRÉBEUF, 5635 Av. Decelles",DIABLES M.R.O.,COYOTES VERDUN,1,1,Completed
#2099,E.H.L.,Moins de 11 ans,A,2025-11-08 09:30,BRÉBEUF,"BRÉBEUF, 5635 Av. Decelles",DEVILS M.R.O.,MOHAWKS KAHNAWAKE,1,3,Completed
#2082,E.H.L.,Moins de 11 ans,A,2025-11-08 12:00,RAYMOND BOURQUE 2,"RAYMOND BOURQUE 2, 2345 Boul. Thimens",GLADIATORS ST-LAURENT,RAPIDES LACHINE,4,5,Completed
#2662,E.H.L.,Moins de 11 ans,C,2025-11-08 13:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LYNX LASALLE,MOHAWKS KAHNAWAKE,3,0,Completed
#2079,E.H.L.,Moins de 11 ans,A,2026-01-11 12:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,DIABLES M.R.O.,4,1,Completed
#3113,E.H.L.,Moins de 13 ans,A,2025-11-08 15:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,DIABLES M.R.O.,3,3,Completed
#2083,E.H.L.,Moins de 11 ans,A,2025-11-08 16:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,LIONS LASALLE,1,0,Completed
#3678,E.H.L.,Moins de 13 ans,C,2025-11-08 17:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,COYOTES VERDUN,0,5,Completed
#4395,E.H.L.,Moins de 15 ans,B,2025-11-08 17:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,DIABLES M.R.O.,2,2,Completed
#3438,E.H.L.,Moins de 13 ans,B,2025-11-08 18:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,WARRIORS ST-LAURENT,0,4,Completed
#4105,E.H.L.,Moins de 15 ans,A,2025-11-08 18:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",SPARTANS ST-LAURENT,MOHAWKS KAHNAWAKE,3,0,Completed
#4386,E.H.L.,Moins de 15 ans,B,2025-11-08 19:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,PANTHERES LASALLE,1,2,Completed
#3682,E.H.L.,Moins de 13 ans,C,2025-11-09 12:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LYNX LASALLE,COYOTES VERDUN,2,3,Completed
#3427,E.H.L.,Moins de 13 ans,B,2025-11-09 13:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,BULLDOGS VERDUN,6,0,Completed
#4391,E.H.L.,Moins de 15 ans,B,2025-11-09 14:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,DIABLES M.R.O.,3,1,Completed
#4099,E.H.L.,Moins de 15 ans,A,2025-11-09 15:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,DEVILS M.R.O.,0,4,Completed
#5431,E.H.L.,Moins de 18 ans,B,2025-11-09 16:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,CANUCKS COTE-ST-LUC,5,0,Completed
#3111,E.H.L.,Moins de 13 ans,A,2025-11-09 17:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,CANUCKS  COTE-ST-LUC,3,3,Completed
#5450,E.H.L.,Moins de 18 ans,B,2025-11-09 17:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",GLADIATORS ST-LAURENT,DIABLES M.R.O.,4,1,Completed
#3119,E.H.L.,Moins de 13 ans,A,2025-11-09 18:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,SPARTANS ST-LAURENT,1,1,Completed
#5443,E.H.L.,Moins de 18 ans,B,2025-11-09 18:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,DEVILS M.R.O.,1,1,Completed
#2612,E.H.L.,Moins de 11 ans,C,2025-11-10 19:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,TITANS ST-LAURENT,2,6,Completed
#5436,E.H.L.,Moins de 18 ans,B,2025-11-10 20:30,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,TRAPPEURS LACHINE,2,2,Completed
#5452,E.H.L.,Moins de 18 ans,B,2025-11-13 20:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,PANTHERES LASALLE,3,0,Completed
#2365,E.H.L.,Moins de 11 ans,B,2025-11-14 19:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,MOHAWKS KAHNAWAKE,9,1,Completed
#2096,E.H.L.,Moins de 11 ans,A,2025-11-14 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,DEVILS M.R.O.,1,2,Completed
#2003,E.H.L.,Moins de 11 ans,A,2025-11-15 09:30,BRÉBEUF,"BRÉBEUF, 5635 Av. Decelles",DEVILS M.R.O.,LIONS LASALLE,1,3,Completed
#2643,E.H.L.,Moins de 11 ans,C,2025-11-15 11:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,LYNX LASALLE,2,4,Completed
#2346,E.H.L.,Moins de 11 ans,B,2025-11-01 13:00,RAYMOND BOURQUE 2,"RAYMOND BOURQUE 2, 2345 Boul. Thimens",WARRIORS ST-LAURENT,GLADIATORS ST-LAURENT,0,3,Completed
#2355,E.H.L.,Moins de 11 ans,B,2025-11-15 12:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",BLACKHAWKS KAHNAWAKE,KNIGHTS M.W.H.,1,4,Completed
#2375,E.H.L.,Moins de 11 ans,B,2025-11-15 13:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,RAPIDES LACHINE,0,7,Completed
#2614,E.H.L.,Moins de 11 ans,C,2025-11-15 13:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",COYOTES VERDUN,DIABLES M.R.O.,2,2,Completed
#2016,E.H.L.,Moins de 11 ans,A,2025-11-15 14:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,DIABLES M.R.O.,1,8,Completed
#2329,E.H.L.,Moins de 11 ans,B,2025-11-15 14:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,PANTHERES LASALLE,4,2,Completed
#2026,E.H.L.,Moins de 11 ans,A,2025-11-15 12:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,GLADIATORS ST-LAURENT,0,1,Completed
#2029,E.H.L.,Moins de 11 ans,A,2025-11-15 16:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,MOHAWKS KAHNAWAKE,6,1,Completed
#2651,E.H.L.,Moins de 11 ans,C,2026-01-30 18:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",CASTORS LACHINE,DEVILS M.R.O.,1,3,Completed
#2642,E.H.L.,Moins de 11 ans,C,2025-11-16 09:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,MOHAWKS KAHNAWAKE,4,0,Completed
#2392,E.H.L.,Moins de 11 ans,B,2026-02-15 10:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,GLADIATORS ST-LAURENT,2,1,Completed
#2362,E.H.L.,Moins de 11 ans,B,2025-11-16 12:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,WHITE CANUCKS  COTE-ST-LUC,3,4,Completed
#2072,E.H.L.,Moins de 11 ans,A,2025-11-16 13:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,RAPIDES LACHINE,2,0,Completed
#2331,E.H.L.,Moins de 11 ans,B,2025-11-16 13:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,DEVILS M.R.O.,3,1,Completed
#2387,E.H.L.,Moins de 11 ans,B,2025-11-16 17:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",GLADIATORS ST-LAURENT,WINGS WESTMOUNT,8,0,Completed
#2060,E.H.L.,Moins de 11 ans,A,2025-11-16 18:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,LEAFS VERDUN,0,3,Completed
#2321,E.H.L.,Moins de 11 ans,B,2025-11-17 19:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",WHITE CANUCKS  COTE-ST-LUC,RAPIDES LACHINE,1,11,Completed
#2009,E.H.L.,Moins de 11 ans,A,2026-01-10 15:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,CANUCKS  COTE-ST-LUC,5,1,Completed
#5444,E.H.L.,Moins de 18 ans,B,2025-11-21 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,RAPIDES LACHINE,1,0,Completed
#2360,E.H.L.,Moins de 11 ans,B,2025-11-22 09:30,BRÉBEUF,"BRÉBEUF, 5635 Av. Decelles",DEVILS M.R.O.,WINGS WESTMOUNT,6,0,Completed
#2382,E.H.L.,Moins de 11 ans,B,2025-11-22 12:00,RAYMOND BOURQUE 2,"RAYMOND BOURQUE 2, 2345 Boul. Thimens",GLADIATORS ST-LAURENT,KNIGHTS M.W.H.,4,0,Completed
#2093,E.H.L.,Moins de 11 ans,A,2025-11-22 12:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,KNIGHTS M.W.H.,6,3,Completed
#2669,E.H.L.,Moins de 11 ans,C,2025-11-22 12:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,DEVILS M.R.O.,2,3,Completed
#2332,E.H.L.,Moins de 11 ans,B,2025-11-08 14:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",BLACKHAWKS KAHNAWAKE,BULLDOGS VERDUN,0,8,Completed
#2604,E.H.L.,Moins de 11 ans,C,2025-11-22 13:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",COYOTES VERDUN,LYNX LASALLE,3,1,Completed
#3675,E.H.L.,Moins de 13 ans,C,2025-11-22 14:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",COYOTES VERDUN,LYNX LASALLE,5,0,Completed
#2073,E.H.L.,Moins de 11 ans,A,2026-02-18 19:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,MOHAWKS KAHNAWAKE,,,Initialized
#4382,E.H.L.,Moins de 15 ans,B,2025-11-22 15:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,WARRIORS ST-LAURENT,0,7,Completed
#5446,E.H.L.,Moins de 18 ans,B,2025-11-22 18:30,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PUMAS LASALLE,PANTHERES LASALLE,0,4,Completed
#2369,E.H.L.,Moins de 11 ans,B,2025-11-22 13:00,CEGEP DE SAINT-LAURENT,"CEGEP DE SAINT-LAURENT, 625 Av. Sainte-Croix",WARRIORS ST-LAURENT,PANTHERES LASALLE,6,0,Completed
#2027,E.H.L.,Moins de 11 ans,A,2026-02-07 16:00,CEGEP DE SAINT-LAURENT,"CEGEP DE SAINT-LAURENT, 625 Av. Sainte-Croix",WARRIORS ST-LAURENT,DIABLES M.R.O.,1,4,Completed
#2039,E.H.L.,Moins de 11 ans,A,2025-11-22 14:00,CEGEP DE SAINT-LAURENT,"CEGEP DE SAINT-LAURENT, 625 Av. Sainte-Croix",GLADIATORS ST-LAURENT,WINGS WESTMOUNT,3,2,Completed
#2638,E.H.L.,Moins de 11 ans,C,2025-11-23 08:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,TITANS ST-LAURENT,3,3,Completed
#2339,E.H.L.,Moins de 11 ans,B,2025-11-23 09:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,MOHAWKS KAHNAWAKE,7,0,Completed
#2089,E.H.L.,Moins de 11 ans,A,2025-11-23 10:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,DEVILS M.R.O.,1,1,Completed
#2349,E.H.L.,Moins de 11 ans,B,2025-11-23 11:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,RED CANUCKS  COTE-ST-LUC,2,1,Completed
#2607,E.H.L.,Moins de 11 ans,C,-,,,MOHAWKS KAHNAWAKE,CANUCKS COTE-ST-LUC,,,Initialized
#2648,E.H.L.,Moins de 11 ans,C,2026-02-22 13:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LYNX LASALLE,DIABLES M.R.O.,,,Initialized
#2008,E.H.L.,Moins de 11 ans,A,2025-11-23 18:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS  COTE-ST-LUC,WARRIORS ST-LAURENT,3,3,Completed
#2048,E.H.L.,Moins de 11 ans,A,2026-02-15 18:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS  COTE-ST-LUC,LEAFS VERDUN,,,Initialized
#2376,E.H.L.,Moins de 11 ans,B,2025-11-25 18:30,DESMARAIS,"DESMARAIS, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,WHITE CANUCKS  COTE-ST-LUC,0,3,Completed
#2001,E.H.L.,Moins de 11 ans,A,2025-11-28 18:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,LIONS LASALLE,0,0,Completed
#2633,E.H.L.,Moins de 11 ans,C,2025-12-12 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,DEVILS M.R.O.,0,2,Completed
#2046,E.H.L.,Moins de 11 ans,A,2025-11-29 15:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,WARRIORS ST-LAURENT,1,14,Completed
#2358,E.H.L.,Moins de 11 ans,B,2025-11-15 08:30,COLLEGE JEAN-DE-BRÉBEUF,"COLLEGE JEAN-DE-BRÉBEUF, 5635 Av. Decelles ",DIABLES M.R.O.,DEVILS M.R.O.,2,2,Completed
#2015,E.H.L.,Moins de 11 ans,A,2025-12-06 15:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,DEVILS M.R.O.,1,4,Completed
#2626,E.H.L.,Moins de 11 ans,C,2025-11-29 16:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LYNX LASALLE,MOHAWKS KAHNAWAKE,3,0,Completed
#2352,E.H.L.,Moins de 11 ans,B,2025-11-30 11:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,MOHAWKS KAHNAWAKE,4,0,Completed
#2639,E.H.L.,Moins de 11 ans,C,2025-11-30 11:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",COYOTES VERDUN,CANUCKS COTE-ST-LUC,2,0,Completed
#2091,E.H.L.,Moins de 11 ans,A,2025-11-02 12:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,WINGS WESTMOUNT,5,1,Completed
#4101,E.H.L.,Moins de 15 ans,A,2025-11-30 13:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,LIONS LASALLE,0,4,Completed
#2395,E.H.L.,Moins de 11 ans,B,2025-11-30 14:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,RED CANUCKS  COTE-ST-LUC,0,0,Completed
#2340,E.H.L.,Moins de 11 ans,B,2025-12-15 19:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",WHITE CANUCKS  COTE-ST-LUC,KNIGHTS M.W.H.,0,2,Completed
#4097,E.H.L.,Moins de 15 ans,A,2025-12-04 20:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,CANUCKS COTE-ST-LUC,1,2,Completed
#5449,E.H.L.,Moins de 18 ans,B,2025-12-05 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",GLADIATORS ST-LAURENT,WINGS WESTMOUNT,4,0,Completed
#2366,E.H.L.,Moins de 11 ans,B,2025-12-06 08:30,BRÉBEUF,"BRÉBEUF, 5635 Av. Decelles",DIABLES M.R.O.,KNIGHTS M.W.H.,7,0,Completed
#2019,E.H.L.,Moins de 11 ans,A,2026-01-20 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,WARRIORS ST-LAURENT,2,5,Completed
#2628,E.H.L.,Moins de 11 ans,C,2025-12-06 12:00,RAYMOND BOURQUE 2,"RAYMOND BOURQUE 2, 2345 Boul. Thimens",TITANS ST-LAURENT,LYNX LASALLE,3,1,Completed
#2617,E.H.L.,Moins de 11 ans,C,2025-12-06 12:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",COYOTES VERDUN,DEVILS M.R.O.,5,0,Completed
#2069,E.H.L.,Moins de 11 ans,A,2026-02-01 13:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,KNIGHTS M.W.H.,6,3,Completed
#2390,E.H.L.,Moins de 11 ans,B,2025-12-06 17:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,DEVILS M.R.O.,1,6,Completed
